"text","favorited","favoriteCount","replyToSN","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Fiona Hill, President Trump’s former top Russia and Europe adviser, prepared to testify that she and other official… https://t.co/1oyof8nCyh",FALSE,5716,NA,TRUE,NA,"1183740261597360128",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",2288,FALSE,FALSE,NA,NA
"200 Micronesian workers made the 7,000-mile journey to the cornfields and hog farms of western Iowa. They say they… https://t.co/oATicq2UKJ",FALSE,135,NA,TRUE,NA,"1183739249830567937",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",74,FALSE,FALSE,NA,NA
"The governing Fidesz party in Hungary lost the mayoralty of Budapest and 10 other cities in a campaign dominated by… https://t.co/Rg9gYc6Q5b",FALSE,87,NA,TRUE,NA,"1183736757340258304",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",38,FALSE,FALSE,NA,NA
"A Missouri deputy shot and killed a man in 2017 because he was reaching for her Taser, and was awarded a medal of v… https://t.co/JB9QfjihF1",FALSE,340,NA,TRUE,NA,"1183734211099930625",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",235,FALSE,FALSE,NA,NA
"For 2 weeks in August, a multimillion-dollar search from air, land and sea sought to solve the 80-year mystery of A… https://t.co/FNbOX6svPg",FALSE,153,NA,TRUE,NA,"1183729220121481218",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",48,FALSE,FALSE,NA,NA
"10 years after Congress gave the F.D.A. the power to regulate tobacco products like e-cigarettes, the federal gover… https://t.co/HyMBajM2lb",FALSE,264,NA,TRUE,NA,"1183724159043559430",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",105,FALSE,FALSE,NA,NA
"The Indian government partially restored cellphone service in the Kashmir Valley, home to about 8 million people. A… https://t.co/nVBPqAMbr5",FALSE,222,NA,TRUE,NA,"1183721664317657089",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",75,FALSE,FALSE,NA,NA
"For 24 hours last week, Trey Gowdy, the former South Carolina congressman best known for leading investigations of… https://t.co/dYpjE8dP9x",FALSE,277,NA,TRUE,NA,"1183719137467682816",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",82,FALSE,FALSE,NA,NA
"Representative Tulsi Gabbard said that she would participate in Tuesday's Democratic debate after raising the possi… https://t.co/bhJLXtkDHf",FALSE,206,NA,TRUE,NA,"1183718089680179200",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",60,FALSE,FALSE,NA,NA
"Despite Elizabeth Warren’s upward momentum in polls and fund-raising, she lacks the support of a single governor, b… https://t.co/d4R4ExDwgg",FALSE,192,NA,TRUE,NA,"1183714147621572608",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",55,FALSE,FALSE,NA,NA
